Actual_Drop_Off,Predicted_Drop_Off,Actual_Conversion_Efficiency,Predicted_Conversion_Efficiency
0,0,0.05,0.049933422
1,1,0.1,0.102322936
1,1,0.04,0.042146213
1,1,0.12,0.12245338
1,1,0.08,0.081397876
1,1,0.3,0.29691416
1,1,0.1,0.095263705
1,1,0.64,0.6358566
1,1,0.13,0.13204272
1,1,0.07,0.06923337
1,1,0.86,0.86222243
1,1,0.06,0.062331825
0,0,0,0.002313018
1,1,0.06,0.06385794
1,1,0.12,0.118506
1,1,0.74,0.74452883
1,1,0.07,0.070699796
1,1,0.29,0.2802332
1,1,0.25,0.25157148
1,1,0.1,0.09902057
1,1,0.16,0.16013525
1,1,0.11,0.111417875
1,1,0.09,0.088774264
0,0,0,0.004534964
0,0,0.03,0.028574785
1,1,0.15,0.14757375
1,1,0.07,0.06821236
1,1,0.06,0.063201725
0,0,0.02,0.024896469
0,0,0.05,0.045712277
1,1,0.14,0.13776281
0,0,0.02,0.022415185
1,1,0.07,0.064700946
0,0,0.02,0.018293716
1,1,0.1,0.10359825
1,1,0.1,0.102299675
1,1,0.39,0.38952285
1,1,0.09,0.08716448
1,1,0.07,0.067649715
0,0,0.04,0.03265366
1,1,0.1,0.09933828
1,1,0.05,0.052536175
1,1,0.08,0.078634456
1,1,0.13,0.13641949
1,1,0.07,0.064046025
1,1,0.12,0.117892206
1,1,0.29,0.28796095
0,0,0.05,0.05124261
1,1,0.88,0.87792784
1,1,0.26,0.2611876
1,1,0.06,0.052849583
1,1,0.06,0.06173212
0,0,0.04,0.035988364
1,1,0.09,0.0838
1,1,0.67,0.66939175
0,0,0.04,0.034210727
1,1,0.09,0.09061619
1,1,0.21,0.2077433
0,0,0,0.010029279
1,1,0.08,0.080895916
0,0,0.03,0.027514819
1,1,0.07,0.06637953
1,1,0.15,0.15267992
1,1,0.07,0.067957655
1,1,0.14,0.14232823
1,1,0.1,0.10035315
1,1,0.22,0.21733338
1,1,0.16,0.15882568
1,1,0.26,0.25664067
1,1,0.17,0.17299108
1,1,0.11,0.103939205
0,0,0.01,0.010952972
1,1,0.73,0.72721726
1,1,0.1,0.10278319
0,0,0.05,0.047416102
1,1,0.07,0.06741029
0,0,0.02,0.020856459
0,0,0.04,0.043028638
1,1,0.15,0.15032552
1,1,0.18,0.18532324
0,0,0.05,0.045380335
1,1,0.35,0.35105902
1,1,0.14,0.13490207
1,1,0.16,0.16399524
1,1,0.13,0.12802891
1,1,0.13,0.12916009
1,1,0.22,0.2197477
0,0,0.05,0.052261405
1,1,0.09,0.08752008
1,1,0.09,0.102320835
1,1,0.96,0.96338826
1,1,0.08,0.0800107
1,1,0.08,0.077114716
1,1,0.07,0.067870185
0,0,0.04,0.039359603
1,1,0.12,0.12003608
1,1,0.17,0.17273058
0,0,0.02,0.022835955
1,1,0.06,0.049996264
1,1,0.1,0.10046399
1,1,0.04,0.03186232
1,1,0.32,0.31738228
0,0,0.04,0.03261538
1,1,0.06,0.05842428
1,1,0.08,0.08107655
1,1,0.08,0.080102056
0,0,0.02,0.02281085
1,1,0.17,0.17080888
1,1,0.28,0.28292835
1,1,0.07,0.06340329
1,1,0.83,0.83085597
1,1,0.14,0.13978775
1,1,0.16,0.16455944
1,1,0.68,0.68437356
0,0,0.04,0.041188627
0,0,0.05,0.04891271
1,1,0.13,0.13398728
0,0,0.03,0.031710256
1,1,1,0.9989556
0,0,0.04,0.04597698
1,1,0.44,0.44530612
1,1,0.09,0.08428909
0,0,0.04,0.045723744
1,1,0.21,0.20800382
0,0,0.03,0.033351373
1,1,3.54,3.5472307
1,1,0.07,0.07377766
1,1,0.12,0.11811338
1,1,0.29,0.28828704
1,1,0.15,0.15035944
0,0,0.01,0.008954756
1,1,0.11,0.102890685
0,0,0.03,0.03302978
1,1,1.05,1.0487963
1,1,0.12,0.11589685
1,1,0.65,0.65038985
1,1,0.09,0.08612634
0,0,0.04,0.041524813
1,1,0.18,0.17768402
0,0,0,0.007736713
1,1,0.08,0.07943924
0,0,0.01,0.007018291
1,1,0.2,0.19550027
1,1,0.07,0.061194792
1,1,0.09,0.0884933
0,0,0.01,0.011237789
1,1,0.09,0.08835383
1,1,0.45,0.45031
1,1,0.09,0.084883556
1,1,0.14,0.14003167
1,1,0.09,0.09064271
1,1,0.1,0.10012763
1,1,0.41,0.40908933
1,1,0.08,0.07265458
1,1,0.44,0.44412464
1,1,0.08,0.07493819
0,0,0.02,0.019606037
1,1,0.47,0.46559143
0,0,0,0.002700679
0,0,0.04,0.0468591
1,1,0.15,0.1471719
1,1,0.43,0.42698288
1,1,0.59,0.59307253
1,1,0.57,0.57216597
1,1,0.1,0.09437086
1,1,0.72,0.71909255
1,1,0.08,0.07957198
1,1,0.11,0.11093198
1,1,0.24,0.23688644
1,1,0.71,0.7094497
1,1,0.82,0.81910455
1,1,0.11,0.107054695
0,0,0.04,0.036804926
1,1,0.14,0.14024276
1,1,0.25,0.24721375
1,1,0.1,0.0904984
1,1,0.07,0.06863606
1,1,0.19,0.19204108
1,1,0.3,0.2978437
1,1,0.1,0.09640239
0,0,0.01,0.012832783
1,1,0.12,0.12296322
1,1,0.22,0.21832046
0,0,0.04,0.034455538
1,1,0.07,0.066363946
1,1,0.37,0.3737355
1,1,0.09,0.0889997
1,1,0.22,0.22174731
0,0,0,0.006142154
1,1,0.59,0.5868481
1,1,0.07,0.07372221
1,1,0.14,0.13518071
1,1,0.09,0.084939435
1,1,0.09,0.09123938
1,1,0.13,0.12253632
1,1,0.12,0.12172894
1,1,0.11,0.115305245
0,0,0.01,0.017709088
0,0,0.05,0.050725143
1,1,0.09,0.08567016
1,1,0.25,0.24838364
1,1,0.2,0.19666605
1,1,1.19,1.1951829
1,1,0.09,0.08939317
1,1,0.18,0.1749071
1,1,0.11,0.10829045
1,1,0.06,0.06230654
0,0,0.03,0.031007476
1,1,0.09,0.0855162
1,1,0.15,0.15506986
1,1,0.21,0.21314378
0,0,0,0.008307762
1,1,0.08,0.07133098
1,1,0.16,0.15785977
0,0,0.05,0.051489785
1,1,0.16,0.16433601
1,1,0.68,0.678141
1,1,0.31,0.30618423
0,0,0.05,0.05239867
1,1,0.36,0.3574615
1,1,0.17,0.16952552
1,1,0.18,0.17870305
1,1,0.05,0.04887481
1,1,0.7,0.70185536
0,0,0.04,0.04231976
1,1,0.15,0.14960909
1,1,0.06,0.066139676
0,0,0.02,0.025756344
1,1,0.06,0.056797117
1,1,0.09,0.08854808
1,1,0.08,0.079067454
1,1,0.06,0.063788876
0,0,0.03,0.033689708
1,1,0.07,0.070035785
1,1,0.14,0.14715357
1,1,0.22,0.22061417
0,0,0,0.01073261
0,0,0.01,0.01900641
1,1,0.1,0.098767266
1,1,0.13,0.12498622
1,1,0.19,0.18342063
1,1,0.08,0.07737754
1,1,0.18,0.18509965
0,0,0,0.017133165
1,1,0.05,0.053059362
1,1,0.23,0.23176299
1,1,0.2,0.1956569
1,1,0.11,0.10643628
0,0,0.05,0.04698715
1,1,0.09,0.08959594
0,0,0.01,0.012166914
1,1,0.28,0.2794841
0,0,0.03,0.033915352
1,1,0.08,0.08045332
0,0,0,0.005879488
1,1,0.06,0.06369625
1,1,0.09,0.09151451
1,1,0.08,0.08538355
1,1,0.18,0.17677653
0,0,0.02,0.025735764
1,1,0.08,0.07722418
1,1,0.07,0.07055453
1,1,0.06,0.05900035
1,1,0.15,0.1504249
0,0,0.02,0.024070386
1,1,0.28,0.28157306
1,1,0.07,0.075328186
1,1,0.04,0.044459686
1,1,0.36,0.35092568
1,1,0.09,0.09169461
0,0,0.04,0.039716717
1,1,0.1,0.10138357
0,0,0.01,0.00839857
1,1,0.06,0.053024396
1,1,0.08,0.08077112
1,1,0.18,0.181673
1,1,0.07,0.08769809
1,1,0.07,0.06591531
1,1,0.05,0.046539962
1,1,0.09,0.09160039
1,1,0.1,0.08783929
1,1,0.6,0.59310585
1,1,0.07,0.06601338
0,0,0.04,0.038372185
1,1,0.09,0.088004485
0,0,0.05,0.046492565
0,0,0.03,0.029461497
1,1,0.2,0.19928715
1,1,0.21,0.20926912
1,1,0.09,0.087146536
0,0,0.03,0.029841699
1,1,0.16,0.1544507
1,1,0.12,0.11148317
1,1,0.54,0.5436071
0,0,0.02,0.025310367
0,0,0.04,0.039051816
1,1,0.06,0.05918075
0,0,0.03,0.030436916
1,1,0.08,0.079314366
1,1,0.1,0.10583265
1,1,0.18,0.18269889
1,1,0.07,0.06329124
1,1,2.12,2.1261442
1,1,0.33,0.32874405
1,1,0.13,0.12946865
1,1,1.36,1.3620075
1,1,0.09,0.085961446
1,1,0.18,0.17600815
1,1,0.2,0.19840278
0,0,0.04,0.041683342
1,1,0.08,0.08021347
1,1,0.07,0.06693719
1,1,0.09,0.089107946
1,1,0.12,0.1185177
1,1,0.15,0.14894308
1,1,0.05,0.05411434
1,1,0.08,0.074647546
1,1,0.1,0.1009112
1,1,0.12,0.11583108
1,1,0.05,0.054137066
1,1,0.16,0.15799744
1,1,0.17,0.16910164
1,1,0.12,0.11723617
1,1,0.34,0.33257538
0,0,0.04,0.04224879
1,1,0.12,0.120356634
1,1,0.06,0.06593916
1,1,0.07,0.06457341
1,1,0.11,0.11126228
0,0,0.05,0.04922207
1,1,0.2,0.19237797
0,0,0.01,0.011219472
1,1,0.28,0.28200325
1,1,0.13,0.13029768
1,1,0.14,0.13185138
1,1,0.1,0.09596053
1,1,0.32,0.31860453
1,1,1.04,1.0417612
1,1,0.1,0.098103285
0,0,0.05,0.049722895
1,1,0.04,0.039262503
1,1,0.07,0.068197936
1,1,0.16,0.15534844
1,1,0.48,0.4728294
1,1,0.11,0.110606864
1,1,0.1,0.10137501
1,1,0.52,0.51826376
1,1,0.14,0.13790473
1,1,0.09,0.08409722
1,1,0.64,0.64126676
0,0,0.05,0.05125042
1,1,0.05,0.045800313
1,1,0.28,0.27629507
1,1,0.09,0.091351435
1,1,0.18,0.17807941
1,1,0.83,0.8305167
0,0,0.03,0.027433544
1,1,0.13,0.133972
1,1,0.16,0.16108589
0,0,0.02,0.022101983
1,1,0.11,0.1088181
0,0,0.04,0.037392695
1,1,0.1,0.093223885
0,0,0.05,0.049989104
0,0,0.01,0.007269152
1,1,0.31,0.3082518
1,1,0.61,0.6129387
1,1,0.69,0.6902576
0,0,0.04,0.0371423
1,1,0.26,0.2599991
0,0,0.05,0.04633208
1,1,0.24,0.23675144
1,1,0.08,0.07839504
1,1,0.05,0.054560468
1,1,0.1,0.09592767
0,0,0.01,0.008462861
1,1,0.14,0.1306623
1,1,0.15,0.15403622
1,1,1.32,1.3193095
1,1,0.14,0.14343835
1,1,0.09,0.08265625
1,1,0.06,0.059517875
1,1,0.73,0.73024875
1,1,0.06,0.059970602
1,1,0.1,0.09585495
1,1,0.13,0.12639354
1,1,0.09,0.08866283
1,1,3.8,3.8109808
1,1,0.09,0.08941841
1,1,0.41,0.4106571
0,0,0.01,0.015978422
1,1,0.18,0.18342157
1,1,0.04,0.044439718
1,1,0.05,0.044460155
0,0,0.02,0.023115931
0,0,0.01,0.013017442
1,1,0.22,0.21608661
1,1,0.11,0.10514532
1,1,0.08,0.08219825
0,0,0,0.009819888
1,1,0.1,0.097875014
1,1,0.09,0.09442167
0,0,0.04,0.04089329
1,1,1.59,1.5916547
1,1,0.11,0.10854815
1,1,0.11,0.10926108
0,0,0.02,0.020293225
0,0,0.02,0.015039109
1,1,0.09,0.08815451
1,1,0.14,0.14336216
1,1,0.07,0.06667665
1,1,0.07,0.070588574
0,0,0.02,0.025073951
1,1,0.13,0.12783691
0,0,0.02,0.02225249
1,1,0.11,0.10433023
1,1,0.1,0.102382645
1,1,0.42,0.42030734
0,0,0.04,0.041009616
1,1,0.58,0.57725847
1,1,0.1,0.09870596
1,1,0.12,0.11955936
0,0,0,0.008115388
1,1,0.09,0.08745301
1,1,1.12,1.1171503
1,1,0.11,0.10852961
1,1,0.13,0.12849781
1,1,0.11,0.10813372
1,1,0.6,0.5995344
1,1,0.05,0.052060187
1,1,0.1,0.09344502
0,0,0.05,0.051321227
0,0,0.05,0.04821857
0,0,0.02,0.018192258
1,1,0.15,0.1484585
1,1,0.13,0.121623054
1,1,0.83,0.83190274
1,1,0.25,0.24986412
1,1,0.05,0.053529285
1,1,0.2,0.19961925
1,1,0.09,0.08477904
1,1,0.12,0.11919823
1,1,0.35,0.34925526
1,1,0.2,0.19959304
1,1,1,1.0019166
1,1,0.09,0.09118864
1,1,0.14,0.13179892
1,1,0.53,0.52479005
1,1,0.32,0.32136846
1,1,0.06,0.056262277
0,0,0.01,0.009094052
1,1,0.55,0.5532492
1,1,0.07,0.06952067
1,1,0.09,0.090204194
1,1,0.06,0.061777204
0,0,0.03,0.026508518
1,1,0.07,0.06881176
1,1,0.12,0.11810927
1,1,0.12,0.12008719
1,1,0.11,0.10835655
1,1,0.06,0.061474785
0,0,0.04,0.04213923
1,1,0.09,0.08857997
1,1,0.07,0.070905015
1,1,0.13,0.12363182
0,0,0.04,0.038994268
0,0,0.01,0.010847934
1,1,0.05,0.04952793
1,1,0.09,0.08884145
1,1,0.17,0.17519133
0,0,0.04,0.03782376
1,1,0.06,0.050836742
1,1,0.07,0.06240335
1,1,0.11,0.11130528
1,1,0.12,0.115544036
1,1,0.06,0.061249122
0,0,0.01,0.015971582
1,1,0.1,0.097577944
1,1,0.27,0.26777405
1,1,0.54,0.53855306
1,1,0.09,0.08765547
1,1,0.16,0.16175756
1,1,0.42,0.41924012
0,0,0.05,0.051296726
1,1,2.62,2.6263604
1,1,0.17,0.16690566
1,1,0.06,0.061444744
1,1,1.71,1.7095662
1,1,0.21,0.20934936
0,0,0.03,0.029925909
1,1,0.23,0.22957818
1,1,0.08,0.08109774
0,0,0.02,0.02268242
1,1,0.07,0.076116994
1,1,0.11,0.107259035
0,0,0.01,0.009812087
1,1,0.07,0.06985819
0,0,0.01,0.011091795
1,1,0.13,0.13159277
1,1,0.12,0.11743373
1,1,0.18,0.17947708
1,1,0.14,0.13667625
0,0,0,0.008304384
1,1,0.04,0.03293346
1,1,0.24,0.2523287
0,0,0,0.008101001
1,1,0.09,0.089214206
0,0,0,0.001855679
1,1,0.93,0.931355
0,0,0.03,0.027604675
1,1,0.09,0.087291285
1,1,0.11,0.10738948
0,0,0.01,0.010782201
1,1,0.15,0.14471003
1,1,0.14,0.14077227
0,0,0.05,0.04844759
0,0,0.02,0.023855638
0,0,0,0.001520459
1,1,0.1,0.09505178
1,1,0.67,0.66870075
1,1,0.08,0.07902379
1,1,3,3.005814
1,1,0.65,0.6495119
1,1,0.39,0.38250345
1,1,0.32,0.31922048
0,0,0.04,0.036762893
1,1,0.62,0.6194691
1,1,0.45,0.44803047
1,1,0.09,0.07955082
0,0,0.03,0.030007746
0,0,0,0.008562733
1,1,0.1,0.09245612
0,0,0.01,0.014891155
1,1,0.1,0.092864886
1,1,0.15,0.14245598
0,0,0.04,0.04365693
0,0,0.02,0.019228494
0,0,0.01,0.014188156
0,0,0.05,0.050353486
1,1,0.11,0.10923979
0,0,0.04,0.035464063
1,1,0.12,0.115588576
1,1,0.07,0.07084231
1,1,0.07,0.07180707
1,1,2.85,2.8604567
1,1,0.14,0.13651547
1,1,0.1,0.097072005
1,1,0.1,0.09247641
1,1,0.89,0.8866821
1,1,0.49,0.49122804
1,1,0.79,0.7906454
1,1,0.2,0.19538008
1,1,0.11,0.10982114
0,0,0.02,0.020916702
1,1,0.1,0.09750192
1,1,0.75,0.74914473
1,1,0.09,0.089511976
1,1,0.1,0.0927327
1,1,0.18,0.17970051
1,1,0.2,0.2058665
1,1,0.1,0.09974481
1,1,0.08,0.07627286
1,1,0.85,0.85106647
1,1,0.2,0.20080574
1,1,0.41,0.4061885
1,1,0.21,0.209351
0,0,0.03,0.03569965
1,1,0.42,0.41755378
1,1,0.42,0.4208066
0,0,0.01,0.008830708
0,0,0.04,0.043235768
0,0,0.03,0.03171607
1,1,0.04,0.04339455
0,0,0.02,0.020260703
1,1,2.42,2.4118667
1,1,0.1,0.101102516
1,1,0.12,0.119983315
0,0,0.02,0.02092054
1,1,0.11,0.10044758
1,1,0.1,0.10184859
0,0,0.02,0.020391135
1,1,0.23,0.2247539
1,1,0.27,0.27174717
1,1,0.77,0.7685865
1,1,0.1,0.104383096
0,0,0.04,0.040456735
1,1,0.13,0.13224982
1,1,0.09,0.08472486
1,1,0.09,0.089665994
1,1,0.09,0.08539258
0,0,0.01,0.0186258
1,1,3.27,3.2784724
1,1,0.06,0.059472695
1,1,0.08,0.08040252
1,1,0.21,0.21204354
1,1,0.15,0.14654402
1,1,0.16,0.15584575
1,1,0.06,0.053811386
1,1,0.09,0.09142199
1,1,0.15,0.15297894
0,0,0.03,0.03111213
1,1,0.08,0.075235635
1,1,0.37,0.3711527
0,0,0.04,0.03544511
1,1,0.04,0.036806524
1,1,0.11,0.11320318
0,0,0.02,0.023628742
0,0,0.04,0.044243462
0,0,0.03,0.031686403
0,0,0.05,0.046443157
1,1,0.11,0.11037411
1,1,0.14,0.13881963
1,1,0.1,0.08947845
1,1,0.08,0.0703017
0,0,0.01,0.014620341
1,1,0.15,0.1368943
0,0,0.02,0.026701335
1,1,0.08,0.076799855
0,0,0.04,0.035449155
1,1,0.11,0.10566522
1,1,0.49,0.4861865
0,0,0.04,0.041914854
0,0,0.03,0.026258806
0,0,0.05,0.048205838
1,1,0.38,0.38191706
1,1,0.06,0.057510905
1,1,0.62,0.614823
0,0,0.03,0.0372034
0,0,0.03,0.030050935
0,0,0.02,0.017974842
1,1,0.09,0.08538599
0,0,0,0.006501503
0,0,0.02,0.027045585
0,0,0.02,0.023659233
0,0,0.03,0.027490344
1,1,0.11,0.107831
0,0,0,0.006665275
0,0,0,0.009862524
1,1,0.15,0.14878659
1,1,0.11,0.11048959
1,1,0.11,0.11103696
1,1,0.25,0.24831183
1,1,0.09,0.08485094
1,1,0.12,0.12491007
1,1,0.1,0.09536733
1,1,0.07,0.06676759
1,1,0.14,0.1362082
1,1,0.34,0.3392498
1,1,0.23,0.23242684
1,1,0.51,0.5082959
1,1,0.07,0.064363696
1,1,0.06,0.05800017
1,1,0.09,0.086509466
1,1,0.11,0.10680629
1,1,0.07,0.069086
1,1,0.19,0.19225103
0,0,0.02,0.01970271
1,1,0.31,0.31265467
1,1,0.07,0.065736696
1,1,0.23,0.23067975
1,1,0.32,0.3191806
1,1,0.07,0.06699531
1,1,0.47,0.47283608
1,1,0.15,0.15126644
0,0,0.05,0.04504565
1,1,0.18,0.18442114
1,1,0.1,0.10251832
0,0,0.03,0.028530046
0,0,0.01,0.012316357
1,1,0.1,0.09790255
1,1,0.32,0.31502444
1,1,0.06,0.064247325
1,1,0.07,0.058999464
1,1,0.12,0.118991554
1,1,0.15,0.1450347
0,0,0.02,0.021443129
0,0,0.01,0.008117214
1,1,0.2,0.19802605
1,1,0.04,0.046529934
1,1,2.36,2.3667295
0,0,0.03,0.030933553
0,0,0.03,0.028492318
1,1,0.14,0.14035639
1,1,0.08,0.075224176
0,0,0.02,0.022075478
1,1,0.39,0.38919646
1,1,0.08,0.07788322
1,1,0.11,0.11030431
1,1,0.18,0.18310964
1,1,3.77,3.7832942
1,1,0.1,0.09683789
0,0,0.01,0.009474427
1,1,0.06,0.060202077
1,1,0.06,0.059607536
1,1,0.06,0.061646134
1,1,0.41,0.4053799
1,1,0.33,0.32895792
1,1,0.1,0.09275976
1,1,0.13,0.12841375
1,1,0.04,0.039017007
1,1,0.09,0.08769922
1,1,0.07,0.07232113
1,1,0.08,0.07473855
0,0,0.01,0.012407042
1,1,0.18,0.18126677
0,0,0.01,0.010413885
1,1,0.07,0.06739894
1,1,0.16,0.15868045
1,1,0.36,0.35915017
1,1,0.1,0.1018575
1,1,0.27,0.27026814
1,1,0.13,0.12905861
0,0,0,0.010488205
1,1,0.1,0.09903488
1,1,0.11,0.104849845
1,1,0.43,0.42942637
1,1,0.09,0.08968052
1,1,0.25,0.25083727
1,1,0.18,0.1747233
1,1,0.19,0.18943071
1,1,0.06,0.06420334
1,1,0.38,0.37712848
0,0,0,0.010963969
1,1,3.5,3.4896517
1,1,0.19,0.18628545
0,0,0.03,0.030626148
0,0,0.03,0.030842394
1,1,0.6,0.59576905
0,0,0.05,0.0460171
1,1,0.15,0.1471722
0,0,0.02,0.024658963
1,1,0.16,0.16133933
1,1,0.07,0.06584276
1,1,0.06,0.063948795
1,1,0.15,0.1510853
0,0,0.02,0.024064638
1,1,0.76,0.7609171
1,1,0.1,0.095356
1,1,0.06,0.05969193
1,1,0.19,0.18889098
1,1,0.77,0.7729531
0,0,0.01,0.01912418
1,1,0.37,0.3711909
0,0,0.03,0.031903222
0,0,0,0.003025983
1,1,0.39,0.39425695
0,0,0.02,0.02300606
1,1,0.93,0.9314846
1,1,0.28,0.28283346
1,1,1.32,1.3231078
0,0,0.04,0.039062753
1,1,0.57,0.5729074
1,1,0.82,0.8224415
1,1,0.11,0.105658695
1,1,0.27,0.2679224
1,1,0.21,0.20656629
1,1,0.06,0.054751873
1,1,0.11,0.10732587
0,0,0.03,0.03189841
1,1,0.4,0.40047294
1,1,0.06,0.061591282
0,0,0.01,0.012108617
1,1,0.09,0.08691804
1,1,0.05,0.04934507
0,0,0.05,0.046920117
1,1,0.17,0.17363505
0,0,0.03,0.026983973
1,1,0.12,0.122019455
1,1,0.1,0.0939907
1,1,0.07,0.059057027
1,1,0.15,0.14829992
1,1,0.36,0.35846102
0,0,0.03,0.029876236
1,1,0.06,0.06293035
0,0,0.02,0.020528246
0,0,0.04,0.037597746
1,1,0.21,0.21219991
0,0,0,0.008092769
0,0,0.04,0.042987645
0,0,0.02,0.016437324
1,1,0.08,0.07809225
1,1,0.28,0.28129685
1,1,0.09,0.08347245
1,1,0.12,0.12012045
1,1,0.2,0.19598508
1,1,0.06,0.061834127
1,1,0.06,0.0772643
0,0,0.04,0.036983833
1,1,0.51,0.5085256
1,1,0.14,0.13684754
1,1,0.23,0.22966222
1,1,0.57,0.5668486
1,1,0.14,0.14006826
0,0,0.03,0.027719777
1,1,0.13,0.12493232
1,1,0.11,0.11142349
1,1,0.03,0.042162888
1,1,0.14,0.1378022
1,1,0.18,0.18931337
1,1,0.06,0.058432534
1,1,0.84,0.83926314
1,1,0.08,0.07961275
0,0,0.01,0.008567289
1,1,0.11,0.11268051
1,1,0.14,0.14207198
0,0,0.05,0.04635888
1,1,0.09,0.09103806
0,0,0.01,0.009588078
1,1,0.12,0.11327277
1,1,0.46,0.45569044
1,1,0.16,0.16728936
1,1,0.08,0.07926728
1,1,0.22,0.22128393
1,1,0.06,0.06372766
1,1,2.09,2.0942695
0,0,0.01,0.013271563
1,1,0.22,0.22023205
0,0,0.04,0.03317859
0,0,0.03,0.02977107
1,1,0.14,0.14043571
1,1,0.39,0.38963205
1,1,0.11,0.099031016
1,1,0.41,0.41081452
1,1,0.04,0.039944336
1,1,0.04,0.043607756
1,1,0.13,0.13000126
0,0,0.02,0.020824771
1,1,0.1,0.097746626
1,1,1.62,1.6236585
1,1,0.47,0.4647451
1,1,0.15,0.14584695
1,1,0.16,0.15727504
1,1,0.18,0.17668681
1,1,0.09,0.086557046
1,1,0.13,0.12949106
0,0,0,0.022889994
1,1,0.09,0.08491245
1,1,0.19,0.19056205
1,1,0.13,0.13395558
1,1,0.1,0.09567085
1,1,0.11,0.10909049
0,0,0.01,0.019232549
1,1,0.68,0.6852589
1,1,0.13,0.12988453
1,1,0.07,0.06590654
1,1,0.13,0.13427074
0,0,0.02,0.015288368
0,0,0.02,0.017087461
0,0,0.03,0.02969827
1,1,0.16,0.16330819
1,1,0.31,0.305793
1,1,0.09,0.08342804
1,1,0.35,0.3501026
0,0,0.01,0.014758173
0,0,0.04,0.04021664
1,1,0.11,0.11358331
0,0,0.04,0.04071503
1,1,0.11,0.111333445
0,0,0.03,0.03152807
0,0,0,0.001553394
1,1,0.4,0.3992219
1,1,0.09,0.085381195
0,0,0,0.016034845
0,0,0.03,0.03385873
1,1,0.16,0.15943898
1,1,0.46,0.4529177
1,1,0.15,0.14866017
1,1,0.28,0.2784714
1,1,0.1,0.11202648
1,1,0.11,0.12509964
1,1,0.12,0.11650008
0,0,0.01,0.007116348
1,1,2.43,2.435652
1,1,0.17,0.17068537
1,1,0.06,0.058803096
1,1,0.2,0.19776237
1,1,0.06,0.05068574
1,1,1.75,1.753338
1,1,0.45,0.45312667
1,1,0.05,0.05244848
0,0,0.05,0.050398663
0,0,0.03,0.02817199
1,1,0.13,0.12951083
1,1,0.06,0.057870016
0,0,0.05,0.04880415
1,1,0.11,0.11155993
0,0,0.03,0.03855659
1,1,0.45,0.4481237
1,1,0.17,0.16859297
0,0,0.05,0.050426625
1,1,0.3,0.3006233
0,0,0.03,0.027282938
1,1,0.07,0.06649636
1,1,0.08,0.091811284
1,1,0.14,0.13894646
1,1,0.08,0.08100037
0,0,0.05,0.044000503
1,1,0.08,0.07906802
0,0,0.01,0.011222042
1,1,0.17,0.17065437
0,0,0.04,0.038311403
0,0,0.03,0.03154114
1,1,0.1,0.100304425
1,1,0.22,0.21945892
0,0,0.01,0.014600582
1,1,0.29,0.28674576
0,0,0.05,0.046246745
0,0,0.04,0.042059094
1,1,0.07,0.06859255
1,1,0.67,0.66898197
1,1,0.26,0.25728223
1,1,0.1,0.09764205
1,1,0.21,0.20781384
1,1,0.81,0.8017105
0,0,0.04,0.038884573
0,0,0.05,0.04916498
1,1,0.19,0.1858678
0,0,0.05,0.042849857
0,0,0.05,0.050586246
1,1,0.33,0.3299657
1,1,0.85,0.8487915
1,1,1,1.0023351
1,1,0.2,0.19676964
1,1,0.07,0.0637586
1,1,0.52,0.51931643
1,1,1.03,1.0286092
1,1,0.14,0.13595435
0,0,0,0.009967983
1,1,0.1,0.10182746
1,1,0.6,0.6008807
1,1,0.07,0.066935904
1,1,0.13,0.12485395
1,1,0.23,0.23020263
1,1,0.12,0.122862786
1,1,0.06,0.06025978
1,1,0.12,0.13645239
0,0,0.04,0.036660973
1,1,0.37,0.37097728
1,1,0.19,0.18969123
1,1,0.09,0.09388405
1,1,0.06,0.0628726
0,0,0.05,0.05065715
1,1,0.12,0.12353216
1,1,0.08,0.082509026
0,0,0.04,0.036802977
1,1,0.06,0.058733895
0,0,0.03,0.031582523
1,1,0.05,0.054018684
0,0,0.04,0.042873252
1,1,0.09,0.08901921
1,1,0.09,0.08393191
1,1,0.4,0.39833796
0,0,0.02,0.018565573
0,0,0.04,0.039154276
1,1,0.21,0.20565881
1,1,0.1,0.09753284
1,1,0.24,0.24198891
1,1,0.16,0.15639246
0,0,0.03,0.02962926
1,1,0.19,0.19629328
1,1,0.24,0.23873112
1,1,0.1,0.10572979
1,1,0.07,0.06825079
0,0,0.05,0.050923433
0,0,0.04,0.041720606
0,0,0.02,0.022425085
1,1,0.09,0.08238949
0,0,0,0.005678624
1,1,0.79,0.7896584
0,0,0.05,0.050738603
1,1,0.2,0.19877355
1,1,0.13,0.12945668
1,1,0.12,0.11915828
1,1,0.09,0.09004773
1,1,0.03,0.030613646
1,1,0.19,0.18824287
1,1,0.06,0.059870586
0,0,0.03,0.031254344
1,1,0.11,0.104408026
1,1,0.18,0.1772991
0,0,0.04,0.038663276
0,0,0.02,0.025454884
1,1,0.06,0.0637202
0,0,0.05,0.04950629
1,1,0.09,0.0867479
0,0,0.04,0.04128335
1,1,0.1,0.097513475
1,1,0.08,0.07910967
1,1,0.14,0.14035143
1,1,0.09,0.09121904
1,1,0.13,0.123448744
1,1,0.1,0.09645392
0,0,0.01,0.009384491
1,1,0.06,0.05677257
1,1,0.09,0.09332606
1,1,0.12,0.120917976
1,1,0.11,0.106879994
1,1,0.12,0.12190132
1,1,0.17,0.16596258
1,1,0.5,0.49078095
0,0,0.04,0.047653843
1,1,0.1,0.101141125
